# Id,E(Ry),Eat(Ry)
68190,-185.44187985,-5.41320784999999
68194,-305.67373136,-12.70427136
68195,-427.69382418,-17.77369418
68200,-157.47656121,-5.26081920999999
68204,-287.10299376,-11.77143776
68205,-423.25870597,-19.04630897
68209,-332.75610738,-11.79718538
68210,-299.11334367,-11.32565867
68214,-336.56704529,-16.13761829
68223,-275.39333309,-16.78956409
68229,-282.07308863,-13.69087363
68230,-269.88930419,-14.18267019
68231,-154.95520198,-10.69244998
68236,-203.09580051,-9.27271451000001
68237,-155.27083504,-9.60785404000001
68238,-200.75490555,-10.64533555
68241,-172.10565217,-8.21797817000001
68249,-226.56339805,-11.58983705
68250,-296.18058028,-8.57002328000004
68252,-229.43861359,-13.10714759
68253,-200.31043359,-14.65978959
68254,-128.70598573,-8.82953373000001
68255,-145.6132934,-7.5121484
68256,-135.68575658,-8.42459658
68258,-167.20474327,-10.26641027
68259,-151.61854585,-9.00058485
68261,-217.13357566,-11.59977066
68262,-239.18023158,-8.95008357999998
68263,-204.86634637,-8.94942537
68265,-267.57589262,-9.24592861999997
68266,-164.80265557,-9.69991857000002
68267,-204.95350129,-9.51427128999998
68268,-289.45383511,-12.28668311
68279,-183.35326194,-13.08806594
68282,-159.54104523,-9.72918122999999
68284,-177.91910651,-7.85614851
68286,-222.04552114,-11.65974714
68288,-153.8074965,-7.69547150000002
68289,-191.36930047,-7.42133747000003
68290,-183.79760918,-12.13218418
68291,-126.31130069,-8.27044468999999
68292,-126.31712593,-8.27626993
68294,-133.83080717,-5.82423717
68296,-106.54887072,-3.32104772
68297,-197.78060038,-12.30708438
68306,-150.03984708,-9.66773907999999
68307,-128.71403004,-8.83757804000001
68308,-135.68759918,-8.42643918
68309,-255.74031072,-11.96384772
68310,-301.33211161,-13.10905961
68312,-202.62033368,-10.41692868
68313,-190.89136716,-11.62178216
68315,-150.04684406,-9.67473606000001
68316,-169.48276569,-10.70883669
68319,-154.83180208,-7.72980507999998
68323,-90.7294769,-5.11444789999999
68328,-234.79423051,-7.05449751
68329,-198.59165767,-9.13690667
68331,-150.47520799,-5.64417399000001
68340,-230.59858528,-7.74300528000001
68346,-171.86612836,-11.25660336
68351,-399.09747589,-15.39924189
68352,-133.94910907,-5.72308706999999
68368,-348.56455519,-13.80107919
68369,-377.09024556,-12.82672456
68371,-222.16917416,-11.56394816
68372,-529.23146602,-17.37524002
68374,-226.70321304,-8.89040704000001
68377,-322.48336401,-13.76465601
68379,-207.83241047,-10.33813247
68381,-203.11495132,-11.16978532
68382,-169.78242703,-7.73034903000001
68384,-210.21068366,-10.88080966
68386,-209.88903721,-8.68124320999999
68390,-270.0936093,-9.9280493
68396,-169.13734569,-11.98309769
68398,-231.11436428,-8.51702327999999
68400,-224.52552401,-7.36753701000001
68401,-126.40660028,-5.30704728000001
68410,-126.81255099,-6.19068899000001
68412,-242.16453262,-5.63986262
68415,-305.75878875,-15.26477375
68424,-112.25904894,-6.14836394
68429,-307.36541714,-11.56685214
68437,-265.51681123,-10.90036323
68438,-196.02505396,-9.58667596000001
68441,-301.49873261,-11.87545161
68442,-239.17443255,-7.28581654999999
68443,-212.85910115,-8.41548214999997
68445,-310.95490478,-13.07264478
68449,-307.36186853,-11.56330353
68451,-188.56071778,-11.12672878
68455,-222.24019677,-11.41551877
68457,-360.90232483,-16.30251283
68460,-272.40487404,-11.20642204
68461,-210.06170333,-11.91260633
68462,-196.02079442,-9.58241641999999
68463,-196.02294175,-9.58456375
68469,-253.62777802,-10.28668202
68470,-183.79226315,-10.02946615
68474,-217.68616849,-9.35190549000001
68475,-205.79851314,-8.73960214000002
68476,-157.23927186,-9.26300386
68478,-226.63125492,-11.65769392
68480,-200.69662487,-10.58705487
68481,-186.41762742,-9.41900541999999
68483,-253.38272309,-11.44185609
68484,-265.60789753,-10.99144953
68485,-228.00087699,-11.00091499
68487,-169.11869639,-9.86707638999999
68488,-169.12525746,-9.87363746
68489,-279.93149545,-12.20409945
68490,-172.1194465,-8.23177250000001
68493,-181.49667449,-11.44739349
68499,-246.12479307,-9.91016607
68501,-251.02665433,-10.92138333
68505,-124.49573925,-5.11194825
68509,-143.00325353,-10.01585353
68510,-200.27682758,-14.84563558
68512,-205.80278678,-8.74387578
68514,-190.91911375,-8.37137975000002
68517,-287.717834,-13.379787
68525,-140.57133319,-9.41952918999999
68529,-131.07420697,-9.36215897000001
68533,-174.48863733,-8.98481932999999
68535,-119.56980882,-4.45473482
68556,-363.04719927,-19.88994027
68562,-145.79677195,-5.91732494999999
68563,-425.13070817,-20.92184817
68602,-214.46699131,-14.04693131
68631,-299.51380903,-10.84171303
68662,-239.28709737,-9.27640137
68669,-376.19263649,-18.53278949
68675,-329.4150026,-17.5510606
68689,-212.45731853,-14.56999753
68704,-264.98653909,-15.04846909
68712,-212.12301357,-12.35777257
68736,-304.04700126,-11.71296226
68738,-176.44621866,-10.50703366
68740,-378.32079891,-11.16496391
68765,-401.16606435,-17.41053635
68776,-274.95658016,-14.17852516
68782,-381.80248449,-18.10724549
68791,-147.68332911,-6.08812010999998
68797,-180.53577666,-7.45644566000001
68802,-240.73380277,-15.92744277
68813,-264.18322194,-15.38714194
68818,-227.59832428,-12.21804328
68819,-253.09621544,-14.43349744
68825,-284.57432175,-13.17573375
68826,-264.03267185,-13.35867185
68827,-372.96187853,-17.78385753
68829,-247.55664405,-12.52633105
68840,-245.53899464,-16.84199064
68841,-282.79841018,-7.90133018
68842,-224.55174954,-12.11092754
68843,-121.5577953,-9.2855033
68845,-181.38175287,-11.55192387
68846,-306.60927161,-16.66986161
68858,-302.97223904,-18.55329404
68864,-271.57342109,-16.83164909
68888,-248.67085382,-12.49855082
68895,-172.85222341,-9.95805841000001
68908,-275.02620283,-11.18945083
68910,-202.1688345,-9.7071905
68911,-389.60588807,-19.48132307
68933,-316.16108223,-13.94267123
68941,-315.5128272,-17.2375242
68944,-257.71415198,-10.44362498
68951,-286.68525128,-14.85129628
68955,-219.07528804,-13.10611604
68956,-150.53918824,-5.70815424
68958,-114.13460083,-5.71062882999999
68960,-113.30570242,-6.56884542
68964,-97.48330768,-5.88379968
68973,-33.3429991,-2.3552971
68981,-74.19878727,-2.93277727
68982,-82.68349453,-2.00637553
68983,-62.01303453,-4.80343653
68986,-95.31774157,-7.43174956999999
68989,-236.79343538,-11.67703238
68990,-222.84405445,-6.37967344999998
68991,-217.92707665,-8.41203665
68992,-324.76676649,-18.23248449
68994,-353.68332312,-17.64899612
68996,-456.81858314,-19.43494914
68997,-310.49597095,-17.07263695
69002,-212.92866586,-10.36296686
69003,-198.58703462,-8.25712161999999
69004,-149.6253956,-6.48147659999998
69006,-279.66516028,-10.49874828
69008,-150.49067371,-10.59625671
69013,-164.8067642,-11.8013992
69016,-174.24801213,-11.80289113
69017,-201.17739347,-6.60889746999999
69019,-69.03687672,-5.31773272
69020,-104.95860087,-4.57415587
69021,-117.18959401,-4.12956801
69027,-153.09479089,-8.08662889000001
69031,-217.24614074,-13.37080374
69032,-197.31965355,-9.07432654999999
69033,-223.49112024,-7.80079623999998
69034,-295.02639447,-14.96210747
69037,-217.94056181,-8.42552180999999
69038,-200.40427789,-8.63623989000001
69039,-270.60708734,-9.04129834000003
69041,-262.29958606,-16.55866606
69042,-279.25530091,-9.86943690999999
69043,-322.9995602,-9.60247420000002
69044,-350.9565392,-9.67908920000002
69046,-319.90927698,-17.26563898
69047,-346.47124702,-18.04108002
69049,-264.59007222,-14.17431122
69050,-284.16161943,-15.34403743
69051,-207.65743068,-10.16315268
69052,-237.75558853,-10.13509353
69056,-207.56678975,-14.31198575
69058,-272.62029443,-10.61913843
69061,-212.54642339,-12.34227839
69064,-214.79195444,-9.69351644000002
69065,-287.11872977,-11.78717377
69066,-200.31442907,-12.78586507
69068,-253.51158666,-10.17049066
69070,-272.09176994,-8.43214594
69072,-258.14627585,-9.25606784999999
69073,-296.17106266,-8.56050566000005
69074,-382.15139296,-9.53830196000001
69075,-171.60163878,-12.39234278
69080,-267.03320079,-17.62108879
69081,-221.91501171,-12.49056271
69082,-200.34207502,-13.59681702
69083,-248.40619632,-10.13652132
69085,-221.83499126,-9.35184526
69088,-183.83647703,-10.07368003
69089,-183.8122658,-10.0494688
69092,-234.39441162,-11.11360462
69099,-142.80257182,-8.15670381999999
69100,-174.54298432,-8.81971431999997
69102,-280.28828441,-8.10196241
69104,-217.88043159,-8.36539159
69105,-263.37296519,-9.41133619000001
69108,-152.95244788,-6.06636588000001
69113,-198.49662164,-7.16395064
69114,-198.5201874,-7.18751639999999
69117,-236.99369538,-8.59914337999999
69118,-207.80783687,-10.31355887
69119,-351.59204874,-11.97306674
69120,-279.32209548,-9.93623147999995
69121,-323.00987687,-9.61279087000003
69122,-323.01544928,-9.61836327999998
69123,-272.47255332,-10.47139732
69124,-331.96510811,-10.74794711
69126,-200.62229261,-8.85425461
69129,-258.65849289,-8.36805588999999
69130,-207.67860001,-10.18432201
69131,-304.25370579,-9.51667979000001
69133,-186.45118525,-9.45256325
69134,-200.63954281,-8.87150481
69135,-246.06305959,-6.78973558999999
69136,-210.52202036,-9.79191735999999
69137,-128.70222451,-8.82577251000001
69138,-147.97500914,-8.03826813999999
69141,-169.48074256,-8.82889356000001
69142,-183.69655053,-12.99245053
69144,-167.17790009,-10.23956709
69145,-243.31002878,-13.38992378
69150,-267.76158312,-12.49031612
69151,-143.01923098,-10.03183098
69153,-174.49285167,-8.76958166999998
69154,-174.48110046,-8.75783045999998
69155,-131.17440765,-9.24290765000001
69156,-193.33145429,-8.94812429000001
69157,-200.39037381,-8.62233581000001
69160,-260.32110043,-9.33705742999999
69161,-272.71322984,-10.71207384
69162,-260.28743217,-10.96185717
69165,-222.25504182,-11.43036382
69167,-250.89855918,-13.85198518
69170,-207.57824627,-14.32344227
69171,-231.46975213,-14.70291913
69172,-236.19868946,-10.60459546
69175,-219.97620239,-9.80634338999999
69176,-183.65689025,-9.89409325
69177,-171.62961732,-12.42032132
69180,-169.05704097,-9.80542097
69181,-287.23061074,-10.71827774
69184,-172.13968221,-8.25200820999999
69185,-159.81400301,-8.60191000999998
69186,-166.88022021,-8.28341921000001
69188,-193.52198688,-9.13865687999998
69189,-207.8552998,-10.3610218
69190,-212.55585381,-9.51246381000001
69191,-205.00490038,-13.80514438
69192,-211.99545903,-13.41099503
69194,-157.51213448,-8.13563747999999
69195,-146.69193313,-7.96461613
69196,-162.29909182,-9.25140282000001
69198,-181.34800424,-9.64025523999999
69199,-239.38117509,-9.15102708999999
69201,-193.79501766,-8.01145866000002
69204,-164.80709716,-6.86511516000002
69206,-142.80638197,-8.16051396999998
69208,-229.75885022,-8.96845822
69209,-246.51538341,-10.77844741
69210,-193.39526814,-9.23139014
69211,-174.55054394,-8.82727394
69212,-191.35714522,-7.40918222000002
69213,-210.66551063,-6.65725863
69216,-162.4870947,-6.38070870000001
69217,-162.46914104,-6.36275504000002
69220,-96.75368274,-6.84128974000001
69221,-131.48459215,-5.31361815
69222,-102.27412755,-7.00342755
69223,-154.51478159,-4.42152159000003
69224,-241.14260736,-16.81393836
69225,-321.87868114,-8.51024214
69226,-236.97652691,-8.58197490999999
69227,-309.674268,-8.98140999999998
69228,-321.89018441,-8.52174540999999
69229,-248.30061789,-10.25039489
69234,-226.35124099,-14.65582899
69236,-160.13162907,-7.73875907000001
69238,-177.06288909,-6.44532609000001
69239,-203.11527814,-6.45294713999999
69240,-229.78431207,-8.99392007
69241,-251.51156455,-8.82528755000001
69244,-104.82442275,-7.49867474999999
69245,-116.87713409,-4.99788509
69246,-237.98990731,-9.18863531
69248,-191.32206627,-7.59355527
69253,-159.9654753,-8.7533823
69255,-358.48540223,-11.48171223
69256,-246.435774,-8.82091800000001
69257,-270.64214319,-9.07635419000002
69260,-258.16736565,-9.27715765000002
69261,-272.49647821,-10.49532221
69263,-200.62303125,-8.85499325000001
69265,-277.48271466,-8.53221766000001
69266,-277.48755286,-8.53705586000001
69267,-212.61067132,-8.16705231999998
69269,-214.68198269,-9.80299669000001
69270,-176.56713138,-10.62794638
69274,-159.96574937,-8.75365636999999
69275,-212.61050385,-8.16688484999997
69277,-188.59691189,-11.16292289
69278,-133.63162122,-6.80582822
69279,-167.41275472,-9.29364472
69280,-231.98365931,-6.29897431000001
69281,-145.41240462,-7.31125961999999
69284,-274.62935903,-11.97338403
69290,-183.68955245,-12.98545245
69291,-198.00528758,-14.19023958
69292,-262.41536472,-12.43497072
69296,-190.79739618,-9.64989118
69301,-222.35885363,-10.35339863
69302,-155.26740619,-9.60442519
69303,-157.51333778,-8.13684078
69304,-146.69317052,-7.96585352
69305,-155.24036721,-9.57738620999999
69306,-174.51476355,-8.79149354999998
69308,-226.92394069,-9.36937369
69311,-246.26130905,-13.80252205
69313,-186.41664924,-9.41802723999999
69314,-193.50851228,-9.12518227999999
69318,-130.911748,-7.32177999999999
69319,-137.89315745,-6.91848145
69320,-128.70541618,-8.82896417999999
69321,-179.03346765,-7.76108565000001
69322,-179.24241017,-7.97002817000001
69325,-157.51185923,-8.13536223
69327,-169.05951883,-9.80789883
69328,-131.086027,-9.154527
69331,-147.97907841,-8.04233740999999
69332,-135.74339593,-8.48223592999999
69333,-147.86167528,-7.92493427999997
69334,-130.14745146,-8.24459846000002
69336,-140.97237608,-5.36164608000001
69337,-164.83956566,-6.89758366000001
69338,-172.3483233,-7.27987229999999
69340,-327.47172342,-20.01844042
69342,-150.70198462,-6.93189361999998
69343,-176.5702735,-10.6310885
69350,-267.63149032,-17.73574432
69354,-184.29700205,-7.95319904999999
69355,-203.29470432,-10.16876132
69357,-85.83903341,-4.11464841
69361,-140.83152149,-8.49894049
69362,-172.38544036,-7.31698935999998
69363,-162.26626803,-9.43803102999999
69365,-131.50737331,-5.33639930999999
69367,-145.64789907,-6.36597706999999
69370,-124.30583164,-6.10281764
69371,-152.96071406,-6.07463206
69374,-174.4965985,-8.77332849999999
69375,-169.05985257,-9.80823257
69376,-298.83688855,-17.60550155
69378,-148.11276681,-10.05394581
69379,-210.45599104,-6.66719103999998
69380,-198.46948223,-7.35626323000002
69381,-107.23330373,-8.07195973
69383,-289.17894757,-17.38731657
69386,-121.84367366,-8.17115265999999
69387,-147.27061284,-5.96228984000001
69388,-133.84555665,-5.61953464999999
69389,-90.77160056,-5.15657155999999
69391,-78.52927797,-5.58982997
69392,-90.74706767,-5.13203867
69393,-88.25620861,-4.47677561
69395,-162.43961287,-6.33322687
69396,-159.96795461,-7.57508461
69402,-78.42356965,-5.26466965
69403,-98.98613075,-5.36022175000001
69404,-143.70136351,-4.85480851
69407,-162.26303238,-9.43479538
69411,-280.11251448,-11.20434148
69412,-121.83019301,-8.15767201
69413,-114.03553344,-5.61156143999999
69415,-127.61868462,-7.77087962
69416,-138.28601666,-5.31358666
69430,-93.04089025,-3.71234525
69431,-129.35472053,-3.61911353000001
69435,-179.40649028,-6.95333128000001
69436,-269.18202453,-9.04511152999999
69440,-378.21128499,-13.98655099
69442,-365.16886733,-10.78046933
69443,-373.3815686,-14.9253986
69451,-167.26388377,-7.26685377000001
69452,-174.55287586,-8.82960585999999
69456,-250.48583168,-19.99555568
69457,-243.71139555,-12.17160955
69460,-140.6449832,-9.49317920000001
69461,-284.88272762,-10.20599062
69462,-272.38544236,-11.56506336
69464,-213.09236252,-7.24851451999999
69465,-193.85171717,-8.06815817
69466,-217.96239028,-8.44735027999999
69467,-123.1446929,-5.5678509
69468,-209.31061123,-6.73123523000001
69469,-281.44941464,-8.63692063999997
69470,-162.62793225,-8.18001425
69471,-246.1942872,-8.57943119999999
69475,-181.59739488,-8.26996488
69480,-183.63697075,-7.03492874999998
69482,-132.63174976,-5.61515175999999
69486,-149.94560562,-9.79294962
69487,-210.37663943,-7.98806843
69490,-174.4991357,-8.99531770000002
69496,-233.67634051,-12.01521451
69497,-259.33580046,-12.87811746
69501,-171.7855434,-12.3567954
69502,-341.87428032,-15.93452832
69503,-250.67037652,-14.80457952
69504,-224.40540184,-12.92590484
69505,-255.91682208,-10.74013008
69508,-294.15785129,-11.44158729
69510,-269.96267028,-13.07525928
69511,-214.88404174,-12.84430074
69517,-149.98890791,-9.61679991
69519,-186.51187995,-9.51325795
69520,-145.1611686,-8.67970460000001
69521,-179.44405973,-6.77144873
69523,-128.70525568,-8.82880367999999
69524,-176.75547721,-9.41606321
69525,-238.41698404,-19.42151204
69533,-145.28840165,-10.68485765
69539,-261.60711628,-13.53328928
69541,-265.14918632,-17.08903632
69550,-334.46096581,-12.80843781
69560,-174.55023812,-8.82696811999998
69574,-152.46143765,-6.97558465
69588,-233.55610048,-14.25652848
69589,-193.22570714,-12.12052614
69590,-157.22714761,-9.25087961
69591,-157.23093541,-9.25466741
69595,-111.68591847,-5.09754247000001
69597,-124.02290939,-8.60095539
69599,-138.16160347,-5.78669846999998
69600,-205.7341549,-8.6752439
69601,-116.77106822,-7.95051622
69602,-190.74454096,-9.81648795999999
69607,-47.6753179,-3.5766679
69609,-95.70344923,-5.32261423
69629,-203.44118987,-9.22063286999997
69640,-162.21343272,-9.38519571999998
69641,-159.99951094,-10.66533794
69642,-173.43066695,-9.32205395
69648,-323.63221932,-7.05660231999997
69649,-114.47559047,-9.58800647
69650,-168.80304959,-11.64880159
69651,-275.15094285,-13.19211085
69653,-124.11187708,-6.72584008
69655,-114.47902669,-9.59144268999999
69656,-97.51817786,-5.91866985999999
69657,-131.48737053,-5.31639652999999
69659,-188.60279773,-9.98803172999999
69663,-107.40149426,-4.96200126000001
69665,-138.81627882,-5.82445082000001
69666,-104.78021435,-7.45446634999999
69667,-104.88009601,-7.33489601000001
69668,-162.5114562,-8.06353820000001
69669,-159.75047841,-8.75783741000001
69673,-126.20818159,-8.16732558999999
69674,-128.69993974,-8.82348773999999
69675,-128.704099,-8.82764700000001
69682,-159.33200672,-7.86167472
69684,-174.20179928,-10.09821028
69685,-163.71016832,-8.63607832
69687,-205.72168039,-8.66276938999999
69688,-208.02208185,-7.24965485000001
69689,-180.80274925,-8.83676125
69692,-205.72368182,-8.66477082
69694,-188.86023849,-10.02602049
69695,-191.06251195,-8.51477795
69698,-200.60417589,-8.83613789
69700,-176.54409259,-10.38545559
69701,-197.81683087,-9.50406987
69702,-193.68784936,-11.18243936
69704,-157.34367399,-11.24532599
69705,-188.80274564,-9.96852764000002
